episode 216	loss -2.99853	 episode reward -21.0	 number of down act 0.5668789808917197	 game_len 1099	
episode 217	loss -5.5930676	 episode reward -21.0	 number of down act 0.5725925925925925	 game_len 1350	
episode 218	loss -5.6865125	 episode reward -20.0	 number of down act 0.5646140503035559	 game_len 1153	
episode 219	loss -15.98048	 episode reward -21.0	 number of down act 0.5313075506445673	 game_len 1086	
episode 220	loss -9.283121	 episode reward -20.0	 number of down act 0.5813204508856683	 game_len 1242	
episode 221	loss -4.320083	 episode reward -21.0	 number of down act 0.5675276752767527	 game_len 1355	
episode 222	loss -4.7328315	 episode reward -21.0	 number of down act 0.594979079497908	 game_len 1195	
episode 223	loss -12.805561	 episode reward -21.0	 number of down act 0.5741758241758241	 game_len 1092	
episode 224	loss -1.9684484	 episode reward -21.0	 number of down act 0.5901089689857502	 game_len 1193	
episode 225	loss -4.714096	 episode reward -20.0	 number of down act 0.5701468189233279	 game_len 1226	
episode 226	loss -3.2164698	 episode reward -20.0	 number of down act 0.5364188163884673	 game_len 1318	
episode 227	loss -11.060539	 episode reward -21.0	 number of down act 0.5226689478186484	 game_len 1169	
episode 228	loss -11.281565	 episode reward -21.0	 number of down act 0.5337895637296834	 game_len 1169	
episode 229	loss -7.9159646	 episode reward -21.0	 number of down act 0.5435897435897435	 game_len 1170	
episode 230	loss -12.613443	 episode reward -20.0	 number of down act 0.5333333333333333	 game_len 1320	
episode 231	loss -8.887605	 episode reward -21.0	 number of down act 0.5398089171974523	 game_len 1256	
episode 232	loss -9.127611	 episode reward -21.0	 number of down act 0.5335215243472125	 game_len 1417	
episode 233	loss -14.14585	 episode reward -21.0	 number of down act 0.5494571773220748	 game_len 1658	
episode 234	loss 0.1683225	 episode reward -19.0	 number of down act 0.5598513011152416	 game_len 1345	
episode 235	loss -12.487646	 episode reward -20.0	 number of down act 0.5489548954895489	 game_len 1818	
episode 236	loss -8.657297	 episode reward -20.0	 number of down act 0.5372168284789643	 game_len 1236	
episode 237	loss -9.538557	 episode reward -21.0	 number of down act 0.5279747832939322	 game_len 1269	
episode 238	loss -9.7133875	 episode reward -21.0	 number of down act 0.543557168784029	 game_len 1102	
episode 239	loss -5.459895	 episode reward -20.0	 number of down act 0.5680061823802164	 game_len 1294	
episode 240	loss -10.03215	 episode reward -20.0	 number of down act 0.5535851966075559	 game_len 1297	
episode 241	loss -10.348027	 episode reward -21.0	 number of down act 0.5338983050847458	 game_len 1180	
episode 242	loss -10.549368	 episode reward -21.0	 number of down act 0.5425318151373074	 game_len 1493	
episode 243	loss -11.538585	 episode reward -20.0	 number of down act 0.5340990667623834	 game_len 1393	
episode 244	loss -10.912264	 episode reward -21.0	 number of down act 0.5431472081218274	 game_len 1182	
episode 245	loss -5.037141	 episode reward -21.0	 number of down act 0.5601935874168179	 game_len 1653	
episode 246	loss -12.76916	 episode reward -21.0	 number of down act 0.5050136736554239	 game_len 1097	
episode 247	loss -9.4661045	 episode reward -21.0	 number of down act 0.541501976284585	 game_len 1265	
episode 248	loss -9.924234	 episode reward -21.0	 number of down act 0.5305084745762711	 game_len 1180	
episode 249	loss -10.224754	 episode reward -21.0	 number of down act 0.5525400139178844	 game_len 1437	
episode 250	loss -13.055107	 episode reward -21.0	 number of down act 0.5497872340425531	 game_len 1175	
episode 251	loss -11.088082	 episode reward -21.0	 number of down act 0.5731046931407943	 game_len 1108	
episode 252	loss -5.451347	 episode reward -21.0	 number of down act 0.574410163339383	 game_len 1102	
episode 253	loss -6.6858535	 episode reward -20.0	 number of down act 0.5848903330625508	 game_len 1231	
episode 254	loss -18.188381	 episode reward -21.0	 number of down act 0.5586788475052705	 game_len 1423	
episode 255	loss -18.91891	 episode reward -21.0	 number of down act 0.6083032490974729	 game_len 1108	
episode 256	loss -7.070662	 episode reward -21.0	 number of down act 0.6079593564775614	 game_len 1181	
episode 257	loss -14.3078375	 episode reward -21.0	 number of down act 0.6001405481377372	 game_len 1423	
episode 258	loss -1.9103676	 episode reward -20.0	 number of down act 0.6140477914554671	 game_len 1381	
episode 259	loss 3.1869125	 episode reward -21.0	 number of down act 0.5890756302521009	 game_len 1190	
episode 260	loss -12.125775	 episode reward -21.0	 number of down act 0.5684306569343066	 game_len 1096	
episode 261	loss -15.887612	 episode reward -21.0	 number of down act 0.6047156726768377	 game_len 1442	
episode 262	loss -7.0444655	 episode reward -20.0	 number of down act 0.5998370008149959	 game_len 1227	
episode 263	loss -15.114264	 episode reward -21.0	 number of down act 0.6292548298068077	 game_len 1087	
episode 264	loss 9.243761	 episode reward -21.0	 number of down act 0.601755786113328	 game_len 1253	
episode 265	loss -8.337711	 episode reward -21.0	 number of down act 0.5845410628019324	 game_len 1242	
episode 266	loss 4.180073	 episode reward -20.0	 number of down act 0.5770114942528736	 game_len 1305	
episode 267	loss -0.15156078	 episode reward -20.0	 number of down act 0.5596707818930041	 game_len 1458	
episode 268	loss -15.252606	 episode reward -21.0	 number of down act 0.5143699336772292	 game_len 1357	
episode 269	loss -3.8476627	 episode reward -21.0	 number of down act 0.5891938250428816	 game_len 1166	
episode 270	loss -6.696608	 episode reward -21.0	 number of down act 0.5489673550966022	 game_len 1501	
episode 271	loss -11.742606	 episode reward -21.0	 number of down act 0.5623409669211196	 game_len 1179	
episode 272	loss -15.949276	 episode reward -20.0	 number of down act 0.5590490797546013	 game_len 1304	
episode 273	loss -6.6897316	 episode reward -21.0	 number of down act 0.5914529914529915	 game_len 1170	
episode 274	loss -7.1105485	 episode reward -21.0	 number of down act 0.5888324873096447	 game_len 1182	
episode 275	loss -10.360338	 episode reward -21.0	 number of down act 0.5603448275862069	 game_len 1276	
episode 276	loss -14.742661	 episode reward -21.0	 number of down act 0.5687143761874605	 game_len 1579	
episode 277	loss -5.7969794	 episode reward -21.0	 number of down act 0.5925250683682771	 game_len 1097	
episode 278	loss -8.502398	 episode reward -21.0	 number of down act 0.5813432835820895	 game_len 1340	
episode 279	loss -2.8197598	 episode reward -21.0	 number of down act 0.566069906223359	 game_len 1173	
episode 280	loss -14.304913	 episode reward -21.0	 number of down act 0.545020870602266	 game_len 1677	
episode 281	loss -13.426045	 episode reward -21.0	 number of down act 0.584	 game_len 1250	
episode 282	loss -6.828724	 episode reward -21.0	 number of down act 0.5705882352941176	 game_len 1190	
episode 283	loss -2.091506	 episode reward -21.0	 number of down act 0.5764411027568922	 game_len 1197	
episode 284	loss -12.574877	 episode reward -21.0	 number of down act 0.5912343470483006	 game_len 1118	
episode 285	loss -8.606017	 episode reward -21.0	 number of down act 0.5821276595744681	 game_len 1175	
episode 286	loss -5.7137117	 episode reward -21.0	 number of down act 0.5606198723792161	 game_len 1097	
episode 287	loss -14.412204	 episode reward -21.0	 number of down act 0.5835654596100278	 game_len 1436	
episode 288	loss 0.93322355	 episode reward -20.0	 number of down act 0.5696877380045697	 game_len 1313	
episode 289	loss -9.999668	 episode reward -21.0	 number of down act 0.5526315789473685	 game_len 1102	
episode 290	loss -11.588947	 episode reward -21.0	 number of down act 0.5635980323260716	 game_len 1423	
episode 291	loss 2.3004806	 episode reward -19.0	 number of down act 0.5782349756361668	 game_len 1847	
episode 292	loss -11.754889	 episode reward -20.0	 number of down act 0.5091154625253207	 game_len 1481	
episode 293	loss -11.7577095	 episode reward -20.0	 number of down act 0.5344827586206896	 game_len 1392	
episode 294	loss -10.770659	 episode reward -21.0	 number of down act 0.5610200364298725	 game_len 1098	
episode 295	loss -8.175077	 episode reward -21.0	 number of down act 0.5547752808988764	 game_len 1424	
episode 296	loss -8.835429	 episode reward -21.0	 number of down act 0.5758538522637013	 game_len 1259	
episode 297	loss -7.5155487	 episode reward -21.0	 number of down act 0.5412044374009509	 game_len 1262	
episode 298	loss -13.429712	 episode reward -20.0	 number of down act 0.5360480640854473	 game_len 1498	
episode 299	loss -8.412857	 episode reward -20.0	 number of down act 0.535889070146819	 game_len 1226	
episode 300	loss -10.596676	 episode reward -20.0	 number of down act 0.5646203554119548	 game_len 1238	
episode 301	loss -22.980204	 episode reward -21.0	 number of down act 0.579155672823219	 game_len 1516	
episode 302	loss -15.676504	 episode reward -21.0	 number of down act 0.5813172043010753	 game_len 1488	
episode 303	loss -9.961512	 episode reward -21.0	 number of down act 0.6256781193490054	 game_len 1106	
episode 304	loss -3.592032	 episode reward -21.0	 number of down act 0.6184448462929476	 game_len 1106	
episode 305	loss -4.556411	 episode reward -21.0	 number of down act 0.6104553119730185	 game_len 1186	
episode 306	loss -2.430027	 episode reward -21.0	 number of down act 0.5719973457199734	 game_len 1507	
episode 307	loss -12.603138	 episode reward -21.0	 number of down act 0.5238532110091743	 game_len 1090	
episode 308	loss -18.763018	 episode reward -21.0	 number of down act 0.5869074492099323	 game_len 1329	
episode 309	loss -12.602075	 episode reward -21.0	 number of down act 0.557936507936508	 game_len 1260	
episode 310	loss 0.7719741	 episode reward -21.0	 number of down act 0.5859453993933266	 game_len 1978	
episode 311	loss -4.6914606	 episode reward -20.0	 number of down act 0.5644496762801648	 game_len 1699	
episode 312	loss -5.6022835	 episode reward -21.0	 number of down act 0.5633561643835616	 game_len 1168	
episode 313	loss -13.464826	 episode reward -20.0	 number of down act 0.5546683046683046	 game_len 1628	
episode 314	loss -18.677395	 episode reward -21.0	 number of down act 0.5756972111553785	 game_len 1506	
episode 315	loss -18.247639	 episode reward -21.0	 number of down act 0.5741017964071856	 game_len 1336	
episode 316	loss -10.203027	 episode reward -21.0	 number of down act 0.6168881939014855	 game_len 1279	
episode 317	loss -14.878695	 episode reward -21.0	 number of down act 0.6211267605633802	 game_len 1420	
episode 318	loss -6.769622	 episode reward -21.0	 number of down act 0.6001829826166514	 game_len 1093	
episode 319	loss -10.257869	 episode reward -20.0	 number of down act 0.6078431372549019	 game_len 1377	
episode 320	loss -17.334114	 episode reward -21.0	 number of down act 0.6248872858431019	 game_len 1109	
episode 321	loss 8.140608	 episode reward -21.0	 number of down act 0.626253418413856	 game_len 1097	
episode 322	loss -13.074799	 episode reward -20.0	 number of down act 0.6	 game_len 1480	
episode 323	loss -0.21887618	 episode reward -20.0	 number of down act 0.603448275862069	 game_len 1218	
episode 324	loss -0.9601629	 episode reward -20.0	 number of down act 0.5866495507060334	 game_len 1558	
episode 325	loss -11.752646	 episode reward -21.0	 number of down act 0.584251968503937	 game_len 1270	
episode 326	loss -7.2339597	 episode reward -21.0	 number of down act 0.5615942028985508	 game_len 1104	
episode 327	loss -12.306677	 episode reward -17.0	 number of down act 0.5541076487252125	 game_len 1765	
episode 328	loss -7.4384346	 episode reward -17.0	 number of down act 0.5548961424332344	 game_len 1685	
episode 329	loss -8.667459	 episode reward -21.0	 number of down act 0.553223388305847	 game_len 1334	
episode 330	loss -13.938742	 episode reward -21.0	 number of down act 0.5704584040747029	 game_len 1178	
episode 331	loss -3.9714026	 episode reward -21.0	 number of down act 0.5648994515539305	 game_len 1094	
episode 332	loss -13.236451	 episode reward -21.0	 number of down act 0.5737556561085972	 game_len 1105	
episode 333	loss -14.133865	 episode reward -20.0	 number of down act 0.5816993464052288	 game_len 1224	
episode 334	loss -16.22563	 episode reward -21.0	 number of down act 0.5678092399403875	 game_len 1342	
episode 335	loss -1.2046506	 episode reward -19.0	 number of down act 0.5977731384829506	 game_len 1437	
episode 336	loss -14.188485	 episode reward -21.0	 number of down act 0.5996835443037974	 game_len 1264	
episode 337	loss -7.2610884	 episode reward -21.0	 number of down act 0.5896147403685092	 game_len 1194	
episode 338	loss 1.7924466	 episode reward -21.0	 number of down act 0.6085470085470085	 game_len 1170	
episode 339	loss -6.069053	 episode reward -20.0	 number of down act 0.589773387565369	 game_len 1721	
episode 340	loss -3.892478	 episode reward -21.0	 number of down act 0.562097516099356	 game_len 1087	
episode 341	loss -17.254965	 episode reward -20.0	 number of down act 0.5616519174041298	 game_len 1695	
episode 342	loss -7.566586	 episode reward -21.0	 number of down act 0.5509090909090909	 game_len 1100	
episode 343	loss -4.3723855	 episode reward -20.0	 number of down act 0.5467075038284839	 game_len 1306	
episode 344	loss -10.27203	 episode reward -21.0	 number of down act 0.5523338048090524	 game_len 1414	
episode 345	loss -5.297264	 episode reward -21.0	 number of down act 0.5273592386994449	 game_len 1261	
episode 346	loss -9.887161	 episode reward -21.0	 number of down act 0.545819397993311	 game_len 1495	
episode 347	loss -7.928653	 episode reward -20.0	 number of down act 0.5480399692544197	 game_len 1301	
episode 348	loss -10.683378	 episode reward -21.0	 number of down act 0.5334742776603242	 game_len 1419	
episode 349	loss -8.278239	 episode reward -21.0	 number of down act 0.5338983050847458	 game_len 1180	
episode 350	loss -12.242426	 episode reward -21.0	 number of down act 0.4996873045653533	 game_len 1599	
episode 351	loss -10.887743	 episode reward -21.0	 number of down act 0.5398288347597103	 game_len 1519	
episode 352	loss -10.089385	 episode reward -21.0	 number of down act 0.5240726124704025	 game_len 1267	
episode 353	loss -12.757263	 episode reward -21.0	 number of down act 0.5050847457627119	 game_len 1180	
episode 354	loss -12.04745	 episode reward -21.0	 number of down act 0.5490506329113924	 game_len 1264	
episode 355	loss -11.742231	 episode reward -21.0	 number of down act 0.5557217651458489	 game_len 1337	
episode 356	loss -11.337738	 episode reward -21.0	 number of down act 0.565016501650165	 game_len 1515	
episode 357	loss -10.445335	 episode reward -21.0	 number of down act 0.585232452142206	 game_len 1097	
episode 358	loss -15.168861	 episode reward -21.0	 number of down act 0.5488029465930019	 game_len 1086	
episode 359	loss -29.924625	 episode reward -20.0	 number of down act 0.5668090298962782	 game_len 1639	
episode 360	loss -10.326321	 episode reward -21.0	 number of down act 0.6142172523961661	 game_len 1252	
episode 361	loss -9.442111	 episode reward -20.0	 number of down act 0.5993000874890638	 game_len 1143	
episode 362	loss -19.137331	 episode reward -21.0	 number of down act 0.6321381142098274	 game_len 1506	
episode 363	loss 5.8805876	 episode reward -21.0	 number of down act 0.6124661246612466	 game_len 1107	
episode 364	loss -18.067225	 episode reward -21.0	 number of down act 0.6415607985480943	 game_len 1102	
episode 365	loss -25.347977	 episode reward -21.0	 number of down act 0.6119133574007221	 game_len 1108	
episode 366	loss -10.636121	 episode reward -21.0	 number of down act 0.6163793103448276	 game_len 1160	
episode 367	loss -10.196947	 episode reward -21.0	 number of down act 0.6492805755395683	 game_len 1112	
episode 368	loss 2.6054375	 episode reward -21.0	 number of down act 0.6505421184320267	 game_len 1199	
episode 369	loss -24.471518	 episode reward -21.0	 number of down act 0.6717171717171717	 game_len 1188	
episode 370	loss -5.24819	 episode reward -21.0	 number of down act 0.682771194165907	 game_len 1097	
episode 371	loss -12.331108	 episode reward -21.0	 number of down act 0.6547406082289803	 game_len 1118	
episode 372	loss -14.238584	 episode reward -21.0	 number of down act 0.6603088101725704	 game_len 1101	
episode 373	loss -14.636347	 episode reward -21.0	 number of down act 0.6793823796548593	 game_len 1101	
episode 374	loss -10.209742	 episode reward -21.0	 number of down act 0.681981981981982	 game_len 1110	
episode 375	loss -18.152777	 episode reward -21.0	 number of down act 0.6730072463768116	 game_len 1104	
episode 376	loss -7.739433	 episode reward -21.0	 number of down act 0.7033248081841432	 game_len 1173	
episode 377	loss 11.088194	 episode reward -21.0	 number of down act 0.7106227106227107	 game_len 1092	
episode 378	loss -13.464291	 episode reward -21.0	 number of down act 0.6577981651376147	 game_len 1090	
episode 379	loss -1.8253361	 episode reward -21.0	 number of down act 0.6690975387420237	 game_len 1097	
episode 380	loss -8.857831	 episode reward -21.0	 number of down act 0.6503791069924179	 game_len 1187	
episode 381	loss 0.6681471	 episode reward -21.0	 number of down act 0.6927272727272727	 game_len 1100	
episode 382	loss -10.734522	 episode reward -21.0	 number of down act 0.68046875	 game_len 1280	
episode 383	loss -18.95967	 episode reward -21.0	 number of down act 0.645662100456621	 game_len 1095	
episode 384	loss -28.31273	 episode reward -21.0	 number of down act 0.6821917808219178	 game_len 1095	
episode 385	loss -18.601562	 episode reward -21.0	 number of down act 0.7342465753424657	 game_len 1095	
episode 386	loss -6.398136	 episode reward -21.0	 number of down act 0.7163346613545817	 game_len 1255	
episode 387	loss -8.922837	 episode reward -21.0	 number of down act 0.7094170403587444	 game_len 1115	
episode 388	loss -12.942945	 episode reward -21.0	 number of down act 0.7038043478260869	 game_len 1104	
episode 389	loss -9.044921	 episode reward -21.0	 number of down act 0.7016949152542373	 game_len 1180	
episode 390	loss -15.291159	 episode reward -21.0	 number of down act 0.6998327759197325	 game_len 1196	
episode 391	loss 36.000095	 episode reward -21.0	 number of down act 0.7451957295373666	 game_len 1405	
episode 392	loss -0.09093493	 episode reward -21.0	 number of down act 0.6654611211573237	 game_len 1106	
episode 393	loss 0.49125093	 episode reward -21.0	 number of down act 0.6424021838034577	 game_len 1099	
episode 394	loss -1.4102159	 episode reward -20.0	 number of down act 0.5909677419354838	 game_len 1550	
episode 395	loss -7.0866194	 episode reward -21.0	 number of down act 0.44670542635658916	 game_len 1032	
episode 396	loss -10.190426	 episode reward -21.0	 number of down act 0.4798507462686567	 game_len 1340	
episode 397	loss -13.311804	 episode reward -20.0	 number of down act 0.5021459227467812	 game_len 1631	
episode 398	loss -21.90119	 episode reward -21.0	 number of down act 0.15717092337917485	 game_len 1018	
episode 399	loss -29.029198	 episode reward -21.0	 number of down act 0.05933852140077821	 game_len 1028	
episode 400	loss -9.245261	 episode reward -21.0	 number of down act 0.0099601593625498	 game_len 1004	
episode 401	loss -17.402714	 episode reward -21.0	 number of down act 0.0029211295034079843	 game_len 1027	
episode 402	loss -9.828871	 episode reward -21.0	 number of down act 0.002982107355864811	 game_len 1006	
episode 403	loss -0.015975663	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 404	loss -0.015478599	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 405	loss -3.4575744	 episode reward -21.0	 number of down act 0.0009891196834817012	 game_len 1011	
episode 406	loss -11.199899	 episode reward -21.0	 number of down act 0.0009852216748768472	 game_len 1015	
episode 407	loss -0.005134695	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 408	loss -0.0053688907	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 409	loss -1.2687613	 episode reward -21.0	 number of down act 0.000980392156862745	 game_len 1020	
episode 410	loss -0.0049471	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 411	loss -0.0048361984	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 412	loss 6.4059687	 episode reward -21.0	 number of down act 0.0009881422924901185	 game_len 1012	
episode 413	loss -0.0077929017	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 414	loss -0.0077986764	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 415	loss -0.0077844006	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 416	loss -3.1631536	 episode reward -21.0	 number of down act 0.001951219512195122	 game_len 1025	
episode 417	loss -0.006092934	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 418	loss -0.0062201773	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 419	loss -0.006396327	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 420	loss 12.402146	 episode reward -21.0	 number of down act 0.0019860973187686196	 game_len 1007	
episode 421	loss -0.01629013	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 422	loss 7.660538	 episode reward -21.0	 number of down act 0.0009832841691248771	 game_len 1017	
episode 423	loss -3.3352506	 episode reward -21.0	 number of down act 0.0019704433497536944	 game_len 1015	
episode 424	loss -1.174357	 episode reward -21.0	 number of down act 0.001976284584980237	 game_len 1012	
episode 425	loss -1.766517	 episode reward -21.0	 number of down act 0.0019782393669634025	 game_len 1011	
episode 426	loss 18.740189	 episode reward -21.0	 number of down act 0.0009775171065493646	 game_len 1023	
episode 427	loss 1.9862468	 episode reward -21.0	 number of down act 0.003980099502487562	 game_len 1005	
episode 428	loss -4.974286	 episode reward -21.0	 number of down act 0.002952755905511811	 game_len 1016	
episode 429	loss -1.714564	 episode reward -21.0	 number of down act 0.003835091083413231	 game_len 1043	
episode 430	loss -6.8374476	 episode reward -21.0	 number of down act 0.003929273084479371	 game_len 1018	
episode 431	loss -14.608548	 episode reward -21.0	 number of down act 0.0029354207436399216	 game_len 1022	
episode 432	loss 11.798742	 episode reward -21.0	 number of down act 0.0019474196689386564	 game_len 1027	
episode 433	loss 5.5199223	 episode reward -21.0	 number of down act 0.0009784735812133072	 game_len 1022	
episode 434	loss 0.5942172	 episode reward -21.0	 number of down act 0.0019782393669634025	 game_len 1011	
episode 435	loss -14.163137	 episode reward -21.0	 number of down act 0.003952569169960474	 game_len 1012	
episode 436	loss 9.868238	 episode reward -21.0	 number of down act 0.002904162633107454	 game_len 1033	
episode 437	loss -1.8825096	 episode reward -21.0	 number of down act 0.0009823182711198428	 game_len 1018	
episode 438	loss -10.510166	 episode reward -21.0	 number of down act 0.000992063492063492	 game_len 1008	
episode 439	loss -0.012963587	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 440	loss -0.013160996	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 441	loss -0.013264789	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 442	loss -0.013366841	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 443	loss -15.471938	 episode reward -21.0	 number of down act 0.0019880715705765406	 game_len 1006	
episode 444	loss -0.003956599	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 445	loss -0.0039711366	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 446	loss 15.386409	 episode reward -21.0	 number of down act 0.0019569471624266144	 game_len 1022	
episode 447	loss 11.214892	 episode reward -21.0	 number of down act 0.002909796314258002	 game_len 1031	
episode 448	loss -0.028171316	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 449	loss 3.087166	 episode reward -21.0	 number of down act 0.0009861932938856016	 game_len 1014	
episode 450	loss 14.527288	 episode reward -21.0	 number of down act 0.0029354207436399216	 game_len 1022	
episode 451	loss 7.422827	 episode reward -21.0	 number of down act 0.012560386473429951	 game_len 1035	
episode 452	loss -13.601454	 episode reward -21.0	 number of down act 0.010784313725490196	 game_len 1020	
episode 453	loss -5.1489997	 episode reward -21.0	 number of down act 0.0049261083743842365	 game_len 1015	
episode 454	loss -13.792101	 episode reward -21.0	 number of down act 0.0038948393378773127	 game_len 1027	
episode 455	loss 2.5093133	 episode reward -21.0	 number of down act 0.0009900990099009901	 game_len 1010	
episode 456	loss 6.6603613	 episode reward -21.0	 number of down act 0.001936108422071636	 game_len 1033	
episode 457	loss -0.76945573	 episode reward -21.0	 number of down act 0.0019342359767891683	 game_len 1034	
episode 458	loss -0.4297813	 episode reward -21.0	 number of down act 0.0029411764705882353	 game_len 1020	
episode 459	loss 2.876384	 episode reward -21.0	 number of down act 0.0019474196689386564	 game_len 1027	
episode 460	loss 5.0141644	 episode reward -21.0	 number of down act 0.002973240832507433	 game_len 1009	
episode 461	loss -17.76573	 episode reward -21.0	 number of down act 0.003883495145631068	 game_len 1030	
episode 462	loss -3.9940934	 episode reward -21.0	 number of down act 0.0009784735812133072	 game_len 1022	
episode 463	loss -4.5305243	 episode reward -21.0	 number of down act 0.000999000999000999	 game_len 1001	
episode 464	loss -0.009278679	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 465	loss -0.009298989	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 466	loss -0.009198947	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 467	loss -0.0092194015	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 468	loss -0.009305529	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 469	loss -8.116603	 episode reward -21.0	 number of down act 0.0009832841691248771	 game_len 1017	
episode 470	loss -0.005103164	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 471	loss -0.0050074523	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 472	loss -0.005166587	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 473	loss -0.0052436944	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 474	loss -0.005345644	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 475	loss -0.005081954	 episode reward -21.0	 number of down act 0.0	 game_len 1004	
episode 476	loss -0.005310393	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 477	loss -9.992112	 episode reward -21.0	 number of down act 0.0009910802775024777	 game_len 1009	
episode 478	loss -0.0023500388	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 479	loss -0.0023747683	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 480	loss -0.0023680343	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 481	loss -0.0023861052	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 482	loss -0.002408527	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 483	loss -0.0023251735	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 484	loss -10.48802	 episode reward -21.0	 number of down act 0.0009727626459143969	 game_len 1028	
episode 485	loss -0.00096608227	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 486	loss -0.0009777363	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 487	loss -0.0009847492	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 488	loss -0.0010043954	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 489	loss -0.0009937765	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 490	loss -0.000998836	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 491	loss -0.0010127731	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 492	loss -0.0010134578	 episode reward -21.0	 number of down act 0.0	 game_len 1040	
episode 493	loss -0.0009804294	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 494	loss -0.00097449456	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 495	loss -0.0010157621	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 496	loss -0.000990052	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 497	loss -0.0009857183	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 498	loss -0.0010023464	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 499	loss -0.0010025835	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 500	loss -0.0010225672	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 501	loss -0.0009956368	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 502	loss -0.0010087092	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 503	loss -0.0009845488	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 504	loss -0.0009989191	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 505	loss -0.0010019375	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 506	loss -0.0009555899	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 507	loss -0.0010125366	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 508	loss -0.0010005598	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 509	loss -0.001007562	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 510	loss -0.0009830528	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 511	loss -0.0010185983	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 512	loss -0.0009827367	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 513	loss -0.000984217	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 514	loss -0.0009851776	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 515	loss -0.0010173421	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 516	loss -0.0009954222	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
